strength,heat,stability,workability,corrosion,quantum_drift,cluster,cluster_name,score_catalyst,score_super,score_struct,score_high_temp,score_outer,score
53.66569373519066,10.292420344519886,7.170459532140022,1.9348948420109668,48.58213915248101,0.5391606542450633,2,Cluster2,-0.402682843349063,16.275640008875094,122.69412628660622,54.31856676165259,103.65185033404849,153.09885345611218
48.84010635336882,11.614745027980227,7.681520331827098,2.266013697129939,48.20330141014643,0.2432083957858777,2,Cluster2,-7.820408902061652,14.607936618091133,114.76665732268253,55.209459366579026,103.64638353190132,145.80868739031084
45.35981509704962,1.8984885953559965,9.029568116846164,3.092326095579355,49.24160267037418,-0.0807319230582742,2,Cluster2,25.30696135079981,36.29621120703895,105.13249474398819,35.466086894553825,107.63647854254046,132.24870342464297
39.3022873538546,13.801027526958476,7.1391081222419785,3.5472988921057365,49.01025848995969,-0.5862681544914814,2,Cluster2,-19.754540081710942,1.637159631562458,95.62748250005993,54.0991727758405,106.91101937919896,128.8067749545719
40.0691785475361,12.20882106276597,5.698336372396492,3.252769150130254,49.40034807827427,-0.1962212941572225,2,Cluster2,-16.409284191044694,5.4438495397713105,94.59405089089269,50.05245712461787,106.52901806794216,127.02502003647794
37.80870393021158,9.429536836585177,8.868610154573432,4.28510056505659,49.63143752930976,-0.4389859567312247,2,Cluster2,-3.9134589381752267,14.270610947232502,93.19610555384466,46.41254281448396,110.12483098349111,124.8691430193204
36.62780979344399,12.277108393052972,8.485083781497373,4.433430767694515,49.65001377036781,-0.6284085836467742,2,Cluster2,-14.285664946525714,5.7025870044366025,91.49339087201375,51.039001172501926,110.19271558302609,124.6736673375714
32.75785729114517,26.948965461160554,4.45524024772026,3.6529053643336686,47.43957309895063,0.1784859373798994,1,Cluster1,-72.9517524086294,-30.036409280347197,85.4945717470711,74.64285684692402,102.5861243682619,124.51529370929353
34.2156480865124,23.850501411378,3.1146390791235774,3.770647436205413,48.65938963669597,0.4999109956152576,1,Cluster1,-61.75455883059746,-28.363188586174708,84.52859450178391,67.67351044732814,104.53206996726185,122.66886374392362
32.7242096055817,19.5825008784462,6.285658958809556,4.282233459125072,48.99122297375288,0.2679163368491613,1,Cluster1,-45.08724030241381,-12.37490973127573,84.40024175175168,61.67880735006823,107.54862561559816,120.82822040741375
37.23072644287248,6.226477609488276,8.402426125005055,4.192529506383897,49.74455330799892,-0.1885187460043445,2,Cluster2,5.790673951245366,21.459110284435045,89.98981213199234,39.37648519241567,109.97911393807622,120.07159234392788
33.01535174532442,17.584619651620258,6.372242542007635,3.9536373887710288,48.30878101114416,-0.551559846090396,1,Cluster1,-37.01157082772987,-10.329557115286203,83.82981728338002,57.77337779486516,105.73413937644868,118.75333630914776
29.834637523571264,22.22621802797201,6.751072599576403,4.888801137782,49.06246345988652,0.5740673783525237,1,Cluster1,-54.40116960148243,-20.625511121825774,80.33492558214061,65.8337937281298,108.83366492623423,118.42366689496087
32.06520111715745,18.93819217841648,5.782528303146627,4.36972155253185,48.89415305082984,-0.214296918912375,1,Cluster1,-43.8256530059952,-11.99310254325998,82.0589938593307,59.58436475910212,107.23415258203077,118.16002725021978
26.372749953409087,32.526584405706295,4.450731098130742,4.722397165455493,47.473201827819416,0.1906212457298971,0,Cluster0,-95.63407560794705,-44.49030160428574,75.49426751113754,82.59496426338293,104.25536495288745,117.85535921062815
34.199352653359284,15.056392619233767,5.314809999320433,3.3556118912498363,49.41892431933232,-0.7884154212268693,2,Cluster2,-27.917641577637507,-8.69081228296198,83.11070119408923,52.133063853854175,106.5286714751996,117.02616560899719
33.29846674063112,14.909989436091712,6.354708623853595,3.70658334478926,49.0688351803199,0.5323542560126197,2,Cluster2,-27.58395826411398,-4.72016230226163,83.05163687907586,52.55774373834627,106.87489968975048,116.89434085967629
36.0216559645339,6.351674300598064,8.355800372450366,3.012787452016745,49.22442066155815,0.2471518718140405,2,Cluster2,4.877223918066211,20.04186515145923,87.50569776622834,38.94640102000643,107.1459226873666,116.80013897331482
35.43332021713013,6.006505439516688,7.826612978452522,4.9462720031852605,49.81020381681577,0.5323399046234452,2,Cluster2,6.117523762579517,17.09815594944918,85.07747271707396,37.29011401373924,110.9531221276357,115.45896334683282
33.39397226647059,14.11172868254015,5.458221667906437,3.919243453625981,49.42027577998645,0.4705605461416872,2,Cluster2,-25.824160949323733,-4.3745122651656265,81.56058082992924,50.14338489315119,107.44852757436509,115.28620478800552
35.99432060095077,3.62786918377327,9.39304735641636,2.6358709277301937,48.91345339950004,-0.33017313414866,2,Cluster2,15.683184916131282,26.886131572572285,87.56197369426405,34.480859457363955,106.47723686880356,115.15057044976581
30.143231231351507,20.217726599905287,5.420488524105664,5.084313765460768,49.11371575516869,0.7110116045079783,1,Cluster1,-48.13690414636315,-20.21095337198732,77.81504694430618,60.572051537338005,108.56414642058138,115.02292500457355
35.172180710800724,4.9828154351015534,9.154119839023494,2.610965185327532,49.705206206405855,0.2123559953665243,2,Cluster2,9.937424157667994,24.229851200312044,86.35459290232095,36.599663066943705,107.90392011031474,115.00408631573842
33.78439106192765,7.968232220101911,7.989771968753742,5.232410839706354,49.79911921289744,-0.3848158732090769,2,Cluster2,-1.8523976510118914,13.856748042594875,83.15274031382779,40.62602400331685,111.44174066973127,114.65262145018063
33.36009106766891,9.944320236200127,7.507566697403901,4.501933944726504,49.64274046406908,0.4240228023602025,2,Cluster2,-9.345440188381485,8.414356037360381,82.52966949718353,43.86424130245852,109.79216519392986,114.5741668196814
28.268845764919007,23.3025950764834,5.433270229744071,5.323944558617834,48.245390905869215,0.4901815186932741,1,Cluster1,-60.52084509940851,-25.525678960565344,75.84871289400255,65.92779250582373,107.19333376453721,114.28467816448776
33.89987283640178,6.621556081330227,9.28551132260878,2.796596629342662,49.21316881557815,-0.1573722125252123,2,Cluster2,3.5321180937295105,21.018869200556296,84.88141848485662,39.39987379720752,107.26398823647469,114.19707924798215
36.805531322321805,2.341210674922456,7.454740167104456,4.64976039337316,49.84477810398245,-0.2922787521336231,2,Cluster2,18.540104722437633,26.29159462845592,85.6714994806279,30.393787802043455,110.39156688157686,114.08937406676694
32.56877478537221,15.992413187427754,4.931470792162148,3.635542545346973,48.698870599458736,-0.6648421370540136,1,Cluster1,-32.76306155998684,-11.156234494277214,79.86612021564751,52.86826349117676,105.316790413019,114.02953338176424
33.57391955912226,9.674438455467968,6.577855747245489,4.751053434402952,49.65399231004909,-0.2957197771990761,2,Cluster2,-9.60855973573404,8.228036145523566,81.55612218964765,42.56583254914301,109.72349264532535,113.59586428960766
31.492706266618704,16.95930023900795,5.074695294830378,4.042802653324335,49.4388520210445,0.7551032114320504,1,Cluster1,-36.271192774091936,-14.06368244650219,78.3220023835549,54.3620973004396,107.47925566949068,113.54247984024329
29.059905028021475,19.00889568966616,5.935406380767009,5.488179695776565,48.60310212328294,-0.0833552137294554,1,Cluster1,-45.81571037786545,-12.283867813623209,76.44401225829708,58.441472667245336,108.40617698061422,112.9941010126599
31.129126070325675,21.67771201087165,2.4250428334552194,3.420076165123928,48.65071378096379,0.7957783061356235,1,Cluster1,-55.49505125102585,-29.307001768755015,75.9388940901344,60.94714073729355,103.64406322634109,112.81314506861408
32.7689747284828,8.953435107383587,7.58063891093397,5.122820494243271,48.92186307757472,-0.0860286951866023,2,Cluster2,-7.113810515107378,12.95066540984935,81.29959668187176,41.82898214234925,109.31827635198134,112.79865602147255
32.434299140992806,13.972095287708644,5.001528338664929,4.172386006267007,48.95588901963036,-0.4730588097762841,2,Cluster2,-26.26447916849007,-5.508454805801299,78.88387962406104,48.92633907969048,106.6711212179937,112.43406478086405
29.58742046225246,17.332578029642214,6.072769674466366,4.685180029839701,48.92991130070392,0.0621249533883827,1,Cluster1,-39.61116833799001,-8.222906106332527,76.88815949763719,55.50057348818284,107.92397748340058,112.36199417773011
30.966890391064787,11.907357611214923,7.285891189611921,5.174924331545133,49.20922867482228,0.2136263848211449,2,Cluster2,-18.265536099644486,4.5315012737572316,78.60266998733378,46.47723841516359,109.82378944176823,111.74842529612494
29.474049587290963,18.798558783584976,5.32583497390512,4.6393604791856005,48.429766290473744,-0.5437777448299416,1,Cluster1,-44.10076274050699,-16.558644784353763,75.79235328240216,57.38808846230558,106.48149078667845,111.72619605902432
33.86099737729934,7.0054531305090855,6.606045722245687,5.204245268738009,49.37469472164416,-0.3429428412502069,2,Cluster2,0.04628697786417946,13.388141142121219,80.79084706197156,37.37597925128843,109.85878020751818,111.58304362241718
34.34044420548902,8.416411977091784,6.071437521503375,2.590553047048723,48.97108100636624,0.703801430976227,2,Cluster2,-4.104378002644674,6.849861743757877,81.29244925080278,39.72258286294334,104.86371034405725,111.28147226605614
33.448394482241014,5.504505508293736,7.733712509158363,4.56125668652735,49.719312506462735,-0.0373879179195342,2,Cluster2,5.304304225009394,20.883507899493488,81.2122225644469,35.44822680790657,110.14736629729568,111.1047599150888
32.09411887522208,12.58324798206352,5.271756077901008,3.429816885808159,49.50866984717731,-0.2773602511237261,2,Cluster2,-21.89047166833909,-0.7948063797037932,78.1101356072037,46.346631354077225,106.79794306201737,110.8710029647282
33.02558746499225,8.686293757823945,7.001148471661788,2.386596137607347,48.95982916038623,0.0754016887476472,2,Cluster2,-6.661880881982951,12.539289650190632,80.82064282764149,40.848828875431984,105.00012676301438,110.83700235555025
35.77284292136881,0.354807829466127,8.618758692992898,2.7802846185678507,49.66208103597248,-0.2353726747085039,2,Cluster2,25.96947077467137,32.531341790069916,84.41585512225154,27.09710947525531,107.80396834629317,110.81444186425477
33.1388606774788,5.544269902019355,7.92092419667283,4.738184006473558,49.73166232529329,-0.1308035688880087,2,Cluster2,5.477820585008511,20.276310376942284,80.80043903208852,35.513492555006934,110.53106275863334,110.80749714898161
22.0233272583118,38.77471142060006,1.0618942185412918,6.261467401862271,47.65788189543204,-0.8317253590346371,0,Cluster0,-121.14275604729913,-71.06777364723874,64.19512619570094,89.20711800938001,105.23891200292813,110.54215655464812
29.906061717170097,15.915279739130112,5.408177753487317,4.485810054571205,48.64623478214196,0.5937998378996495,1,Cluster1,-33.56087096118407,-10.811571815897736,75.28823009623657,51.89486817138276,106.72527352288438,109.81189238415821
33.316155757066895,6.511143622096687,6.298883405191582,4.842810214587217,49.7794579075688,-0.2854346336161831,2,Cluster2,1.024262507235176,13.950080375793775,79.05077379935332,35.83653121111031,109.97257283961422,109.61747967147967
24.83507494687154,33.77767541236816,0.3152278639536812,5.0515880689328645,48.023018610610016,-1.259746722499573,0,Cluster0,-101.7098584384004,-64.58533140338977,65.77208267335811,79.65824280087598,103.78103325659617,109.19822371931363
33.548443103849394,8.283789734474531,4.563438726981422,3.490739050272332,49.48822305542724,-0.1188236956132444,2,Cluster2,-7.299132704915006,8.382929972032523,77.96511546979495,37.84582790004856,106.49427404975368,108.59649138988199
32.57245484703,5.636754657678639,6.627420386567069,5.784875807653048,49.36941872127024,-0.0438224979785561,2,Cluster2,3.316474002142497,17.916978897463412,77.86059510477138,34.16524587645007,110.7298613473036,108.25611969807234
29.881244815411343,13.431276745120424,5.939915530356528,4.117186582370163,48.56947339441415,-0.259742284720218,1,Cluster1,-25.349703815698632,-2.1200382995838662,75.12825901419747,47.61322028594294,106.28468442756181,108.18722737514985
32.454582907481,5.262327738381089,7.054000681062552,5.691801870206982,49.2610969523672,-0.2351709547360597,2,Cluster2,5.568657914677422,17.92926970121495,77.88615975101031,33.6883621341972,110.58689705057614,107.99377303148795
28.51630859996694,15.735132951319583,5.3163442735782525,4.273709376860045,49.007268829519,0.4602012011727211,1,Cluster1,-34.11786315253865,-10.261032664880961,72.41449888478832,50.814663875614535,107.08327386111719,106.92255446363764
28.483683559985508,11.002970506168596,8.076066977510365,5.55872396260512,48.88099819627583,0.4033741516011921,2,Cluster2,-14.982365559283393,5.161041509866754,74.17957868771965,44.12216269403971,110.13811582521453,106.90092502024443
26.48811997908105,22.122501965284226,4.13093361248007,3.316876636037121,47.96569582810724,0.3597622553997226,1,Cluster1,-58.97447651027503,-25.617174759265566,69.87412910412459,61.44011640488918,102.9721734165102,106.57666631883887
29.097952154200303,15.120821590567502,4.404340527791013,4.423678818043073,49.02681552882113,-0.2673120697457167,1,Cluster1,-33.167622752857945,-9.02248260641856,72.09551382562518,49.06130375115331,106.89131954860238,106.38117179434101
31.23731589261604,10.012100049724124,4.889636527664589,4.1933647805182295,49.03696185586654,-0.0884559335530458,2,Cluster2,-14.268687899402687,4.666083433764583,74.72668066803797,40.48826660664433,106.8087891463427,106.34789401109242
30.704399560055403,10.228217518023529,5.473731500788153,4.017623394004848,48.68258917310331,-0.0884033644729528,2,Cluster2,-14.707619938847639,5.136000829773326,74.64510176583185,41.238164634626436,106.12847918760797,106.1093168083977
30.541695270514104,8.022090676649107,6.338205231711321,5.70718236760821,49.309453470805806,0.2673480773020338,2,Cluster2,-5.6662202693973995,9.76429212696521,74.3343956496177,37.51956018161557,110.34878310887959,105.85375890714927
29.3752242581127,14.626512082155102,4.097178210736908,4.125860321457651,49.43157871474577,0.4715291263267167,1,Cluster1,-30.993414568769445,-10.14328862439377,71.73794274708159,47.8020499409401,107.10053701704646,105.82991830626085
30.32333685014836,7.483924809666407,6.756306333091388,6.248690794060554,48.89644971620267,-0.1774755613680478,2,Cluster2,-3.7433353915627112,12.286626980979761,74.34562004339897,36.79708659681436,110.54408879004185,105.66015270336378
32.766308217996055,8.419893585531621,3.4488647778191,3.851396840089598,49.42705144418112,0.1728096348580879,2,Cluster2,-9.119179757969281,5.058619414708282,74.74305076062848,36.58540124045133,106.35563053740618,105.59222169552964
23.35222407493077,27.5295483974744,3.704064743543131,3.775542399028385,47.83833854299739,0.4139143080933813,0,Cluster0,-79.73149968587174,-39.286169735144206,65.61140515582005,70.23231642191062,103.19202305630893,105.18311982557015
26.99450936176458,22.24054020232152,1.542633912572697,4.848714948387619,48.88355066707136,0.570222063358281,1,Cluster1,-61.091335924595484,-32.460334405481596,66.85301763019068,59.235857966418884,105.81149071301051,104.83942053908093
32.27744647382985,8.41989358553162,3.4488647778191,3.851396840089598,49.42705144418112,0.0043431446299544,2,Cluster2,-9.869010100736782,6.161920464450249,73.93379376252419,36.42520361348228,106.35563053740618,104.78296469742537
31.225575518856928,3.878529663427817,8.312746451030941,3.0870308077284987,49.31416618940314,0.2175668431450863,2,Cluster2,11.003380917897303,22.740686589474027,76.64196870282909,31.573810115742496,107.41525181591449,104.78183203310881
32.411773859209006,2.059268511284189,6.587816651494177,5.616734601614471,49.37421273105636,-0.0805587010840846,2,Cluster2,15.827939894856272,24.6185136013518,75.65434825021728,26.871961253125015,110.4674356902815,104.17945617219479
31.01570480916158,5.4343894108814,6.260878266514993,5.740624349571952,48.93731459750156,-0.2564577026850326,2,Cluster2,3.5177408410659785,15.109168494367712,73.88346402085133,32.50928064151607,109.61600485261854,103.93962819982879
30.31417173545832,6.054800672373995,6.379769953015024,5.392852927631555,49.77881248295021,0.0233384306432352,2,Cluster2,0.4150687593649055,15.620316983865337,73.20206030598294,33.634787950170555,110.83678933385526,103.81529334746082
25.60979123658069,21.94759379160382,3.3547537836136327,3.211278728697037,48.639461934983785,0.7032622289531131,1,Cluster1,-58.54714218185005,-30.00688222931493,66.52224781543063,59.70320587063506,103.77321885481994,103.42141504307295
30.56708697520057,9.963574351421489,3.859674201672366,4.213363003021436,49.00657307858281,-0.1173103444809099,2,Cluster2,-15.37736150725983,2.1372604322547586,71.78816208413953,39.011711219875174,106.26302776253395,103.3799173006524
23.40798349148696,21.33058065566206,4.433646778254274,8.127942630118454,49.00442666161368,-0.0798365063942051,1,Cluster1,-58.279884251636844,-22.728568060225733,64.05189097179216,58.75888158212477,112.41759065753217,103.28336594548925
29.968538683324795,5.736623658784525,6.896902028294108,5.212014993450444,49.82145566279578,-0.3086425989918697,2,Cluster2,2.7289163611862737,14.835685288746603,72.84209963949115,33.20009738802962,110.90938482991427,103.22714679700653
19.611678639389,27.55178395158233,4.938664154094012,10.260380281781838,49.07087313796121,0.6595197114379651,0,Cluster0,-79.70818122243574,-40.69655796678585,59.747725774272226,69.5183115212342,116.00164877564217,103.18924445993491
22.570910395909628,28.382121624347377,0.7579458397428578,5.4900259635901065,48.70644830341868,0.4228302199513903,0,Cluster0,-86.02553398766398,-47.34553813086535,60.04697014365584,68.59622917641674,106.02690847209395,101.33626808933393
27.933312024342747,7.165747796076937,7.273438408370472,6.113893931702947,48.93909289604824,0.3318586250471854,2,Cluster2,-2.8444469905858814,11.52716823638096,70.02779693423248,35.40566070017213,110.68574589383614,101.13716424614655
24.564540448026204,17.493357945570406,3.6310182091143792,9.1850480878003,49.062521361386096,0.2886670578173773,1,Cluster1,-44.44746320291681,-17.75174571143797,63.0336201246918,50.755670795359606,113.71812395902984,100.9040838220702
25.612782960673485,15.489849993163975,4.61564573634803,6.104710937294739,48.618553643209786,0.3707752075519911,1,Cluster1,-35.68011213673317,-11.908218693711078,65.52318431489901,48.21634959923673,108.70199656053569,100.62974160173326
18.825951929046028,29.9909485473736,2.227721008651537,7.392964147914085,48.92585525167233,-0.070700746834298,0,Cluster0,-93.11552070213014,-46.679085087595496,55.918258897921866,71.5872436945046,110.05501722954156,99.07314287140186
22.406239028882112,14.43937948329201,6.3937029939610746,10.137652854145449,49.78388904596221,0.0443541615697517,3,Cluster3,-32.80794319841064,-5.243066756778828,61.578368128782095,46.45340439420127,117.97110887012315,98.75882882048192
28.637053576794106,3.386831808874656,6.414531102223879,6.587779305786084,49.30810704822128,0.0103324893871228,2,Cluster2,8.910144027721007,20.291265459998513,68.57898722197423,27.501555263676682,111.70514860623364,98.22034630341524
27.295681981509745,9.506245416828987,4.805017884941458,4.3741970441840365,48.65734837156712,0.4367333629220542,2,Cluster2,-13.508799994438963,0.7515190236033806,66.11528013592411,37.24698302789328,106.27850125188102,97.38417555221417
18.787236769705306,29.97432808853988,2.198717589588345,6.061572251764995,48.3163587151041,0.6669477303770331,0,Cluster0,-91.31696914431748,-51.49318445606668,55.19276623768604,71.20751828633225,106.82443460264986,97.36889576539052
17.87007901025071,29.035938691762208,3.4054768073241504,6.883097043510522,48.418768038722526,-0.1723263700423444,0,Cluster0,-88.76828999859119,-43.70449522408952,55.194016207326406,70.32623051095274,108.86492004637292,97.36291809432404
17.59353860296208,27.38121143922676,4.516304434746592,8.477798976294643,48.90988712398257,-0.71778527032258,0,Cluster0,-80.36781049009828,-42.67532687005993,54.93435430733485,67.71660397951986,112.7946249297804,97.31880307708684
23.43066745298865,16.46435276606011,3.922128455499615,6.67787163330147,49.51819957193974,-0.1500186637356406,1,Cluster1,-41.537716508009524,-14.569264204511787,60.82668530852113,48.49115838224634,111.01427082158148,97.15689729417178
19.872330087103165,18.751400619522148,6.0754875251410665,9.849262220477096,49.72934995763327,0.4042414250414263,3,Cluster3,-48.405525324510585,-18.64959254554199,57.829350346637575,53.31233309521623,117.2703370085527,96.99435674545384
21.45927819782767,14.439379483292008,6.3937029939610746,10.137652854145449,49.78388904596221,0.2271983178533542,3,Cluster3,-32.73289114508705,-7.1793004225748644,59.50160231038959,45.88850190053225,117.97110887012315,96.68206300208944
17.024087597404623,27.755638358524312,4.089724140251108,8.478889308855528,49.01820889288561,-0.2290253287263452,0,Cluster0,-83.85589032970263,-40.65198726765485,53.83155525572172,67.99853199163887,112.79961381918008,96.45792353585445
21.62912800669927,20.18219539277197,3.0272690278984613,6.9957604657948735,49.4163867280099,0.1055969529885141,1,Cluster1,-56.47905998448826,-24.340064350305497,57.7846602986437,54.15342534029777,110.84004866866132,96.08183159193206
25.25080554590328,6.226477609488275,8.402426125005055,4.192529506383897,49.74455330799892,-0.3012519182680874,2,Cluster2,0.1389130195519962,14.567284457840504,65.91723716579018,33.3301581577992,109.97911393807622,95.99901737772574
18.16919635909164,29.97432808853988,2.198717589588345,6.061572251764995,48.3163587151041,-1.0186108163105816,0,Cluster0,-90.57100009182368,-54.615509348841904,53.60502233052515,70.72266653805865,106.82443460264986,95.78115185822965
16.0143808536502,28.660745860715565,4.154264655705629,9.99079485395758,49.12944982832143,0.7867891660242572,0,Cluster0,-85.79078793190098,-47.300085311388834,51.80374245519237,69.08955222094974,115.32222426543203,95.69423772668965
22.980491497385128,16.72694817726344,4.573651588269247,3.631085269147973,48.64912552091592,-0.0106557336957233,1,Cluster1,-42.44845408237307,-12.901593298861611,61.174278732110125,49.512465824640834,105.03170473968844,95.6778582157738
28.812425833646827,1.7432820418789012,5.734240036643575,6.405700307840746,49.276548472294046,0.1604695544220752,2,Cluster2,14.520374470157062,21.10437247097616,66.9373831887764,23.546782260013753,111.02876742467099,95.65014859978324
17.090151032196587,29.035938691762205,3.4054768073241504,6.883097043510522,48.418768038722526,0.5338372336977476,0,Cluster0,-88.07372139665203,-46.9865461223598,53.27264938756276,69.75551109009798,108.86492004637292,95.44155127456038
21.39326196891353,18.899737577769784,5.263247833937605,4.093758168418852,48.657801376648095,-0.5378433680060493,1,Cluster1,-48.57567259978173,-20.879095447255985,59.593421109612315,53.490432289930915,106.08786392289328,95.41906967103067
19.89515900663752,21.84536405527702,3.0726033210847445,8.410948560162113,49.01572959637299,0.0468303529429934,0,Cluster0,-63.29810031023708,-27.97258478860974,55.27507466959768,56.687495758486044,112.18418369353154,94.91109577550374
